anio_mes,id_tienda,categoria,presupuesto_venta,presupuesto_unidades,escenario
2026-01,T049,Belleza,383711020,680,Base
2026-01,T049,Deportes,249925316,264,Base
2026-01,T049,Electrohogar,142397533,368,Base
2026-01,T049,Jugueteria,61196515,237,Base
2026-01,T049,Moda,348458431,905,Base
2026-01,T049,Muebles,382339402,331,Base
2026-01,T049,Tecnologia,189888996,1366,Base
2026-01,T050,Alimentos,365057622,387,Base
2026-01,T050,Belleza,276822945,1175,Base
2026-01,T050,Deportes,197975433,317,Base
2026-01,T050,Electrohogar,149605419,1252,Base
2026-01,T050,Jugueteria,205869077,1285,Base
2026-01,T050,Moda,202346213,776,Base
2026-01,T050,Muebles,114856005,1132,Base
2026-01,T050,Tecnologia,320068409,858,Base
2026-01,T051,Alimentos,320262908,1133,Base
2026-01,T051,Belleza,407772966,453,Base
2026-01,T051,Deportes,267900597,331,Base
2026-01,T051,Electrohogar,287351080,1322,Base
2026-01,T051,Jugueteria,400926980,617,Base
2026-01,T051,Moda,318063317,1113,Base
2026-01,T051,Muebles,169285331,317,Base
2026-01,T051,Tecnologia,327388872,956,Base
2026-01,T052,Alimentos,65644783,1061,Base
2026-01,T052,Belleza,262461051,962,Base
2026-01,T052,Deportes,281991726,243,Base
2026-01,T052,Electrohogar,300061507,1209,Base
2026-01,T052,Jugueteria,68771380,425,Base
2026-01,T052,Moda,153724581,147,Base
2026-01,T052,Muebles,155623266,1029,Base
2026-01,T052,Tecnologia,202502700,1218,Base
2026-01,T053,Alimentos,112113361,449,Base
2026-01,T053,Belleza,62529816,1273,Base
2026-01,T053,Deportes,416444816,1390,Base
2026-01,T053,Electrohogar,207699062,540,Base
2026-01,T053,Jugueteria,138183222,149,Base
2026-01,T053,Moda,353806848,705,Base
2026-01,T053,Muebles,249535401,535,Base
2026-01,T053,Tecnologia,407801380,320,Base
2026-01,T054,Alimentos,365214970,857,Base
2026-01,T054,Belleza,112834007,1389,Base
2026-01,T054,Deportes,53673032,669,Base
2026-01,T054,Electrohogar,303667212,1166,Base
2026-01,T054,Jugueteria,215801622,1399,Base
2026-01,T054,Moda,169955814,1324,Base
2026-01,T054,Muebles,356249480,1087,Base
2026-01,T054,Tecnologia,106345200,947,Base
2026-01,T055,Alimentos,124634411,319,Base
2026-01,T055,Belleza,371197287,583,Base
2026-01,T055,Deportes,419644857,1361,Base
2026-01,T055,Electrohogar,145865420,142,Base
2026-01,T055,Jugueteria,159586059,1073,Base
2026-01,T055,Moda,90944470,1038,Base
2026-01,T055,Muebles,336383854,792,Base
2026-01,T055,Tecnologia,165727259,169,Base
2026-01,T056,Alimentos,155311248,1050,Base
2026-01,T056,Belleza,388776608,626,Base
2026-01,T056,Deportes,337001184,1020,Base
2026-01,T056,Electrohogar,363705736,960,Base
2026-01,T056,Jugueteria,77659361,1343,Base
2026-01,T056,Moda,242240238,702,Base
2026-01,T056,Muebles,197432140,496,Base
2026-01,T056,Tecnologia,296555499,122,Base
2026-01,T057,Alimentos,294569005,1164,Base
2026-01,T057,Belleza,373394007,719,Base
2026-01,T057,Deportes,77286422,1002,Base
2026-01,T057,Electrohogar,312641919,531,Base
2026-01,T057,Jugueteria,211916666,823,Base
2026-01,T057,Moda,240349544,952,Base
2026-01,T057,Muebles,247325836,1317,Base
2026-01,T057,Tecnologia,204592240,1208,Base
2026-01,T058,Alimentos,233737794,1051,Base
2026-01,T058,Belleza,251215387,1293,Base
2026-01,T058,Deportes,91482380,685,Base
2026-01,T058,Electrohogar,238841719,648,Base
2026-01,T058,Jugueteria,242121546,1117,Base
2026-01,T058,Moda,135073888,1084,Base
2026-01,T058,Muebles,354541864,326,Base
2026-01,T058,Tecnologia,120098516,132,Base
2026-01,T059,Alimentos,90023918,838,Base
2026-01,T059,Belleza,73264615,1199,Base
2026-01,T059,Deportes,75090001,716,Base
2026-01,T059,Electrohogar,106495271,228,Base
2026-01,T059,Jugueteria,295969767,1144,Base
2026-01,T059,Moda,127485367,235,Base
2026-01,T059,Muebles,353818054,938,Base
2026-01,T059,Tecnologia,406229939,178,Base
2026-01,T060,Alimentos,148667604,1359,Base
2026-01,T060,Belleza,255838172,642,Base
2026-01,T060,Deportes,109788462,144,Base
2026-01,T060,Electrohogar,229133887,1203,Base
2026-01,T060,Jugueteria,236042446,1267,Base
2026-01,T060,Moda,404322270,756,Base
2026-01,T060,Muebles,133222450,1008,Base
2026-01,T060,Tecnologia,180439047,424,Base
2026-02,T001,Alimentos,136018811,253,Base
2026-02,T001,Belleza,399317721,551,Base
2026-02,T001,Deportes,117471005,1072,Base
2026-02,T001,Electrohogar,248962637,1128,Base
2026-02,T001,Jugueteria,208798643,158,Base
2026-02,T001,Moda,312329252,167,Base
2026-02,T001,Muebles,147427079,354,Base
2026-02,T001,Tecnologia,139322266,846,Base
2026-02,T002,Alimentos,277355792,719,Base
2026-02,T002,Belleza,66372976,907,Base
2026-02,T002,Deportes,347490591,143,Base
2026-02,T002,Electrohogar,125028482,686,Base
2026-02,T002,Jugueteria,198149723,1214,Base
2026-02,T002,Moda,183478452,469,Base
2026-02,T002,Muebles,55264899,1336,Base
2026-02,T002,Tecnologia,380319093,481,Base
2026-02,T003,Alimentos,280878798,1045,Base
2026-02,T003,Belleza,204874934,243,Base
2026-02,T003,Deportes,301123729,1168,Base
2026-02,T003,Electrohogar,360069971,231,Base
2026-02,T003,Jugueteria,213736278,184,Base
2026-02,T003,Moda,280715666,917,Base
2026-02,T003,Muebles,346834892,418,Base
2026-02,T003,Tecnologia,58665353,317,Base
2026-02,T004,Alimentos,340402263,223,Base
2026-02,T004,Belleza,339605826,539,Base
2026-02,T004,Deportes,62323839,1249,Base
2026-02,T004,Electrohogar,311982562,611,Base
2026-02,T004,Jugueteria,103806166,144,Base
2026-02,T004,Moda,195557094,1216,Base
2026-02,T004,Muebles,304089389,396,Base
2026-02,T004,Tecnologia,175269088,889,Base
2026-02,T005,Alimentos,265908609,1167,Base
2026-02,T005,Belleza,81346466,319,Base
2026-02,T005,Deportes,51725729,257,Base
2026-02,T005,Electrohogar,354640078,976,Base
2026-02,T005,Jugueteria,395790253,307,Base
2026-02,T005,Moda,233735534,446,Base
2026-02,T005,Muebles,226090302,573,Base
2026-02,T005,Tecnologia,170405603,1367,Base
2026-02,T006,Alimentos,121553343,989,Base
2026-02,T006,Belleza,354293328,1019,Base
2026-02,T006,Deportes,252027571,1120,Base
2026-02,T006,Electrohogar,205577388,529,Base
2026-02,T006,Jugueteria,325865119,387,Base
2026-02,T006,Moda,123901370,537,Base
2026-02,T006,Muebles,140512359,283,Base
2026-02,T006,Tecnologia,264206824,464,Base
2026-02,T007,Alimentos,416617738,298,Base
2026-02,T007,Belleza,299568600,1152,Base
2026-02,T007,Deportes,350841647,396,Base
2026-02,T007,Electrohogar,202805552,1075,Base
2026-02,T007,Jugueteria,157269103,1102,Base
2026-02,T007,Moda,203248567,1015,Base
2026-02,T007,Muebles,415314536,471,Base
2026-02,T007,Tecnologia,363293910,796,Base
2026-02,T008,Alimentos,81157740,1205,Base
2026-02,T008,Belleza,118561515,485,Base
2026-02,T008,Deportes,167165955,972,Base
2026-02,T008,Electrohogar,282467750,456,Base
2026-02,T008,Jugueteria,134651285,1340,Base
2026-02,T008,Moda,73458138,421,Base
2026-02,T008,Muebles,315779941,719,Base
2026-02,T008,Tecnologia,294944981,983,Base
2026-02,T009,Alimentos,90816184,999,Base
2026-02,T009,Belleza,319912087,1046,Base
2026-02,T009,Deportes,357575912,462,Base
2026-02,T009,Electrohogar,192737093,349,Base
2026-02,T009,Jugueteria,57640183,1296,Base
2026-02,T009,Moda,258524216,199,Base
2026-02,T009,Muebles,46268171,1240,Base
2026-02,T009,Tecnologia,45887215,622,Base
2026-02,T010,Alimentos,172474028,391,Base
2026-02,T010,Belleza,209745518,598,Base
2026-02,T010,Deportes,361381612,500,Base
2026-02,T010,Electrohogar,342849834,170,Base
2026-02,T010,Jugueteria,388776686,1075,Base
2026-02,T010,Moda,204498561,627,Base
2026-02,T010,Muebles,70802999,436,Base
2026-02,T010,Tecnologia,259366126,977,Base
2026-02,T011,Alimentos,139794626,336,Base
2026-02,T011,Belleza,91714468,1066,Base
2026-02,T011,Deportes,165655711,1156,Base
2026-02,T011,Electrohogar,285064049,966,Base
2026-02,T011,Jugueteria,406345451,1011,Base
2026-02,T011,Moda,270533134,1298,Base
2026-02,T011,Muebles,398008686,357,Base
2026-02,T011,Tecnologia,125164671,645,Base
2026-02,T012,Alimentos,109286342,430,Base
2026-02,T012,Belleza,257279183,942,Base
2026-02,T012,Deportes,47576408,829,Base
2026-02,T012,Electrohogar,376189757,306,Base
2026-02,T012,Jugueteria,255063878,219,Base
2026-02,T012,Moda,155463136,165,Base
2026-02,T012,Muebles,291385938,871,Base
2026-02,T012,Tecnologia,161724437,213,Base
2026-02,T013,Alimentos,222351020,867,Base
2026-02,T013,Belleza,348836173,1148,Base
2026-02,T013,Deportes,62582134,592,Base
2026-02,T013,Electrohogar,165794268,1189,Base
2026-02,T013,Jugueteria,355494222,144,Base
2026-02,T013,Moda,138805533,1170,Base
2026-02,T013,Muebles,109388712,1241,Base
2026-02,T013,Tecnologia,220221031,920,Base
2026-02,T014,Alimentos,126074878,581,Base
2026-02,T014,Belleza,319520768,1118,Base
2026-02,T014,Deportes,304643139,1247,Base
2026-02,T014,Electrohogar,364906089,698,Base
2026-02,T014,Jugueteria,352319880,1065,Base
2026-02,T014,Moda,400715295,952,Base
2026-02,T014,Muebles,90345603,1040,Base
2026-02,T014,Tecnologia,404023221,916,Base
2026-02,T015,Alimentos,179207864,1263,Base
2026-02,T015,Belleza,199354654,707,Base
2026-02,T015,Deportes,272079096,1231,Base
2026-02,T015,Electrohogar,310753032,1221,Base
2026-02,T015,Jugueteria,371094338,718,Base
2026-02,T015,Moda,172308486,556,Base
2026-02,T015,Muebles,268421096,1230,Base
2026-02,T015,Tecnologia,232494425,1227,Base
2026-02,T016,Alimentos,346703684,519,Base
2026-02,T016,Belleza,406731175,1014,Base
2026-02,T016,Deportes,240226912,500,Base
2026-02,T016,Electrohogar,231512033,151,Base
2026-02,T016,Jugueteria,415318772,513,Base
2026-02,T016,Moda,132493600,709,Base
2026-02,T016,Muebles,78946884,923,Base
2026-02,T016,Tecnologia,267084318,553,Base
2026-02,T017,Alimentos,84085750,1305,Base
2026-02,T017,Belleza,359169720,393,Base
2026-02,T017,Deportes,195676701,887,Base
2026-02,T017,Electrohogar,81147866,509,Base
2026-02,T017,Jugueteria,393819185,1125,Base
2026-02,T017,Moda,312144356,1252,Base
2026-02,T017,Muebles,92451776,588,Base
2026-02,T017,Tecnologia,398931147,1311,Base
2026-02,T018,Alimentos,307837920,507,Base
2026-02,T018,Belleza,170618098,436,Base
2026-02,T018,Deportes,166552664,1078,Base
2026-02,T018,Electrohogar,177003797,666,Base
2026-02,T018,Jugueteria,402762350,1134,Base
2026-02,T018,Moda,82542975,906,Base
2026-02,T018,Muebles,292660580,1129,Base
2026-02,T018,Tecnologia,47920887,165,Base
2026-02,T019,Alimentos,342645485,699,Base
2026-02,T019,Belleza,411313839,1015,Base
2026-02,T019,Deportes,313587092,1369,Base
2026-02,T019,Electrohogar,415082163,1093,Base
2026-02,T019,Jugueteria,89263726,1167,Base
2026-02,T019,Moda,61729833,227,Base
2026-02,T019,Muebles,196576105,807,Base
2026-02,T019,Tecnologia,169721942,1082,Base
2026-02,T020,Alimentos,416842772,456,Base
2026-02,T020,Belleza,322279165,180,Base
2026-02,T020,Deportes,95135543,1188,Base
2026-02,T020,Electrohogar,401524565,1382,Base
2026-02,T020,Jugueteria,78839075,360,Base
2026-02,T020,Moda,137746164,1004,Base
2026-02,T020,Muebles,205672938,152,Base
2026-02,T020,Tecnologia,231593629,426,Base
2026-02,T021,Alimentos,257081741,672,Base
2026-02,T021,Belleza,286263669,167,Base
2026-02,T021,Deportes,226473457,173,Base
2026-02,T021,Electrohogar,56417147,668,Base
2026-02,T021,Jugueteria,279939005,1336,Base
2026-02,T021,Moda,101571613,508,Base
2026-02,T021,Muebles,336143321,358,Base
2026-02,T021,Tecnologia,167564520,1270,Base
2026-02,T022,Alimentos,126839052,607,Base
2026-02,T022,Belleza,65662894,519,Base
2026-02,T022,Deportes,85847363,454,Base
2026-02,T022,Electrohogar,62026638,234,Base
2026-02,T022,Jugueteria,335519665,1341,Base
2026-02,T022,Moda,408765064,209,Base
2026-02,T022,Muebles,282467778,283,Base
2026-02,T022,Tecnologia,335317262,162,Base
2026-02,T023,Alimentos,371517606,1183,Base
2026-02,T023,Belleza,204458146,1061,Base
2026-02,T023,Deportes,164113703,840,Base
2026-02,T023,Electrohogar,126106589,407,Base
2026-02,T023,Jugueteria,325660460,390,Base
2026-02,T023,Moda,231364582,527,Base
2026-02,T023,Muebles,321760328,794,Base
2026-02,T023,Tecnologia,46339800,949,Base
2026-02,T024,Alimentos,315432349,1307,Base
2026-02,T024,Belleza,380749936,1177,Base
2026-02,T024,Deportes,395555403,190,Base
2026-02,T024,Electrohogar,151388620,654,Base
2026-02,T024,Jugueteria,365339086,830,Base
2026-02,T024,Moda,272967606,1289,Base
2026-02,T024,Muebles,168522146,1215,Base
2026-02,T024,Tecnologia,120731335,281,Base
2026-02,T025,Alimentos,85057390,1380,Base
2026-02,T025,Belleza,184368281,669,Base
2026-02,T025,Deportes,158336405,1218,Base
2026-02,T025,Electrohogar,66767832,1058,Base
2026-02,T025,Jugueteria,188419689,220,Base
2026-02,T025,Moda,390849106,1346,Base
2026-02,T025,Muebles,218757240,1255,Base
2026-02,T025,Tecnologia,234013788,616,Base
2026-02,T026,Alimentos,185278433,869,Base
2026-02,T026,Belleza,185048309,178,Base
2026-02,T026,Deportes,286115930,368,Base
2026-02,T026,Electrohogar,116027607,1240,Base
2026-02,T026,Jugueteria,74931766,677,Base
2026-02,T026,Moda,185085272,1123,Base
2026-02,T026,Muebles,295080825,1318,Base
2026-02,T026,Tecnologia,184650519,718,Base
2026-02,T027,Alimentos,287767180,1152,Base
2026-02,T027,Belleza,99634609,1092,Base
2026-02,T027,Deportes,228164160,249,Base
2026-02,T027,Electrohogar,61778354,377,Base
2026-02,T027,Jugueteria,311253266,499,Base
2026-02,T027,Moda,245411065,589,Base
2026-02,T027,Muebles,114985702,938,Base
2026-02,T027,Tecnologia,224053346,1336,Base
2026-02,T028,Alimentos,219704030,1362,Base
2026-02,T028,Belleza,272073505,736,Base
2026-02,T028,Deportes,130752700,649,Base
2026-02,T028,Electrohogar,50527962,742,Base
2026-02,T028,Jugueteria,173862543,1276,Base
2026-02,T028,Moda,207540962,1347,Base
2026-02,T028,Muebles,81468795,324,Base
2026-02,T028,Tecnologia,83025876,257,Base
2026-02,T029,Alimentos,260816356,622,Base
2026-02,T029,Belleza,414970450,763,Base
2026-02,T029,Deportes,123608348,158,Base
2026-02,T029,Electrohogar,214989880,1117,Base
2026-02,T029,Jugueteria,224883956,705,Base
2026-02,T029,Moda,417929808,760,Base
2026-02,T029,Muebles,387885847,955,Base
2026-02,T029,Tecnologia,132362395,1030,Base
2026-02,T030,Alimentos,376743235,705,Base
2026-02,T030,Belleza,412712446,133,Base
2026-02,T030,Deportes,271952040,701,Base
2026-02,T030,Electrohogar,54769329,302,Base
2026-02,T030,Jugueteria,56665482,933,Base
2026-02,T030,Moda,257735432,140,Base
2026-02,T030,Muebles,199232070,645,Base
2026-02,T030,Tecnologia,228570917,846,Base
2026-02,T031,Alimentos,126707139,989,Base
2026-02,T031,Belleza,163804519,777,Base
2026-02,T031,Deportes,201536419,799,Base
2026-02,T031,Electrohogar,318429852,216,Base
2026-02,T031,Jugueteria,67017302,908,Base
2026-02,T031,Moda,330427544,1071,Base
2026-02,T031,Muebles,309548259,367,Base
2026-02,T031,Tecnologia,139413325,355,Base
2026-02,T032,Alimentos,55866360,1058,Base
2026-02,T032,Belleza,104135187,1072,Base
2026-02,T032,Deportes,411083372,1255,Base
2026-02,T032,Electrohogar,250389597,1053,Base
2026-02,T032,Jugueteria,415272671,1400,Base
2026-02,T032,Moda,97701251,960,Base
2026-02,T032,Muebles,221741234,1185,Base
2026-02,T032,Tecnologia,373952115,716,Base
2026-02,T033,Alimentos,373778387,678,Base
2026-02,T033,Belleza,207579998,1377,Base
2026-02,T033,Deportes,283531972,1146,Base
2026-02,T033,Electrohogar,294944112,741,Base
2026-02,T033,Jugueteria,343480154,978,Base
2026-02,T033,Moda,357297349,540,Base
2026-02,T033,Muebles,173028962,141,Base
2026-02,T033,Tecnologia,417577315,144,Base
2026-02,T034,Alimentos,147007865,1376,Base
2026-02,T034,Belleza,217085096,910,Base
2026-02,T034,Deportes,166068576,699,Base
2026-02,T034,Electrohogar,181382909,639,Base
2026-02,T034,Jugueteria,401720604,124,Base
2026-02,T034,Moda,371696013,1096,Base
2026-02,T034,Muebles,75389389,1103,Base
2026-02,T034,Tecnologia,246684846,1021,Base
2026-02,T035,Alimentos,391163548,1283,Base
2026-02,T035,Belleza,250231467,731,Base
2026-02,T035,Deportes,162961119,282,Base
2026-02,T035,Electrohogar,168306630,254,Base
2026-02,T035,Jugueteria,122687676,1314,Base
2026-02,T035,Moda,305459947,325,Base
2026-02,T035,Muebles,128921495,1268,Base
2026-02,T035,Tecnologia,220115044,896,Base
2026-02,T036,Alimentos,118730911,134,Base
2026-02,T036,Belleza,288879716,251,Base
2026-02,T036,Deportes,257996933,786,Base
2026-02,T036,Electrohogar,89471304,677,Base
2026-02,T036,Jugueteria,75261504,491,Base
2026-02,T036,Moda,214201773,558,Base
2026-02,T036,Muebles,163872061,636,Base
2026-02,T036,Tecnologia,45957688,152,Base
2026-02,T037,Alimentos,302712686,1337,Base
2026-02,T037,Belleza,49890696,284,Base
2026-02,T037,Deportes,327950032,455,Base
2026-02,T037,Electrohogar,66849622,1058,Base
2026-02,T037,Jugueteria,212514085,150,Base
2026-02,T037,Moda,378531457,1114,Base
2026-02,T037,Muebles,310615069,931,Base
2026-02,T037,Tecnologia,113825631,275,Base
2026-02,T038,Alimentos,415664770,1035,Base
2026-02,T038,Belleza,382358429,786,Base
2026-02,T038,Deportes,111648838,148,Base
2026-02,T038,Electrohogar,361053926,1232,Base
2026-02,T038,Jugueteria,272992418,156,Base
2026-02,T038,Moda,335604787,1319,Base
2026-02,T038,Muebles,223905736,314,Base
2026-02,T038,Tecnologia,287358768,1107,Base
2026-02,T039,Alimentos,252107409,444,Base
2026-02,T039,Belleza,181224181,385,Base
2026-02,T039,Deportes,400092408,206,Base
2026-02,T039,Electrohogar,299520699,1024,Base
2026-02,T039,Jugueteria,84410467,1337,Base
2026-02,T039,Moda,262384194,548,Base
2026-02,T039,Muebles,312002481,1178,Base
2026-02,T039,Tecnologia,65184433,443,Base
2026-02,T040,Alimentos,277714230,1228,Base
2026-02,T040,Belleza,408730339,1006,Base
2026-02,T040,Deportes,92083783,1247,Base
2026-02,T040,Electrohogar,195374550,637,Base
2026-02,T040,Jugueteria,171362331,522,Base
2026-02,T040,Moda,214837830,438,Base
2026-02,T040,Muebles,116276021,223,Base
2026-02,T040,Tecnologia,257456159,566,Base
2026-02,T041,Alimentos,76208129,431,Base
2026-02,T041,Belleza,234794625,976,Base
2026-02,T041,Deportes,134603340,1193,Base
2026-02,T041,Electrohogar,291411909,1207,Base
2026-02,T041,Jugueteria,81389175,1354,Base
2026-02,T041,Moda,309363567,878,Base
2026-02,T041,Muebles,297707244,787,Base
2026-02,T041,Tecnologia,357697445,1380,Base
2026-02,T042,Alimentos,63430609,813,Base
2026-02,T042,Belleza,60633308,1206,Base
2026-02,T042,Deportes,103645030,519,Base
2026-02,T042,Electrohogar,247518816,769,Base
2026-02,T042,Jugueteria,419594507,428,Base
2026-02,T042,Moda,269529472,128,Base
2026-02,T042,Muebles,419717854,345,Base
2026-02,T042,Tecnologia,104996361,282,Base
2026-02,T043,Alimentos,262581632,197,Base
2026-02,T043,Belleza,275198131,883,Base
2026-02,T043,Deportes,217263565,753,Base
2026-02,T043,Electrohogar,154877950,947,Base
2026-02,T043,Jugueteria,221427435,1004,Base
2026-02,T043,Moda,165387982,1181,Base
2026-02,T043,Muebles,285630729,198,Base
2026-02,T043,Tecnologia,270250040,825,Base
2026-02,T044,Alimentos,346297461,1090,Base
2026-02,T044,Belleza,265524509,892,Base
2026-02,T044,Deportes,361592168,935,Base
2026-02,T044,Electrohogar,212942426,731,Base
2026-02,T044,Jugueteria,78810952,714,Base
2026-02,T044,Moda,205290533,585,Base
2026-02,T044,Muebles,377632508,746,Base
2026-02,T044,Tecnologia,326937103,930,Base
2026-02,T045,Alimentos,153890012,1108,Base
2026-02,T045,Belleza,344014585,800,Base
2026-02,T045,Deportes,47187305,333,Base
2026-02,T045,Electrohogar,174967200,434,Base
2026-02,T045,Jugueteria,348145025,665,Base
2026-02,T045,Moda,260568419,474,Base
2026-02,T045,Muebles,174542957,609,Base
2026-02,T045,Tecnologia,68276380,673,Base
2026-02,T046,Alimentos,419590152,278,Base
2026-02,T046,Belleza,222956761,828,Base
2026-02,T046,Deportes,265741255,367,Base
2026-02,T046,Electrohogar,267826842,1015,Base
2026-02,T046,Jugueteria,65448961,1243,Base
2026-02,T046,Moda,396489589,664,Base
2026-02,T046,Muebles,254828287,1317,Base
2026-02,T046,Tecnologia,217791052,865,Base
2026-02,T047,Alimentos,89468480,646,Base
2026-02,T047,Belleza,120900495,772,Base
2026-02,T047,Deportes,401596903,680,Base
2026-02,T047,Electrohogar,391591344,613,Base
2026-02,T047,Jugueteria,161285348,1066,Base
2026-02,T047,Moda,233107777,1164,Base
2026-02,T047,Muebles,176378037,934,Base
2026-02,T047,Tecnologia,402363077,1176,Base
2026-02,T048,Alimentos,244905809,1104,Base
2026-02,T048,Belleza,112739842,1388,Base
2026-02,T048,Deportes,95123865,570,Base
2026-02,T048,Electrohogar,242931316,411,Base
2026-02,T048,Jugueteria,287392452,1239,Base
2026-02,T048,Moda,50605614,717,Base
2026-02,T048,Muebles,86354616,978,Base
2026-02,T048,Tecnologia,399963666,875,Base
2026-02,T049,Alimentos,95976987,847,Base
2026-02,T049,Belleza,311754521,924,Base
2026-02,T049,Deportes,353211196,655,Base
2026-02,T049,Electrohogar,138670674,749,Base
2026-02,T049,Jugueteria,173506843,945,Base
2026-02,T049,Moda,345486545,572,Base
2026-02,T049,Muebles,330696868,759,Base
2026-02,T049,Tecnologia,135656299,1187,Base
2026-02,T050,Alimentos,189065880,857,Base
2026-02,T050,Belleza,109441040,1202,Base
2026-02,T050,Deportes,175037125,389,Base
2026-02,T050,Electrohogar,302469133,1246,Base
2026-02,T050,Jugueteria,222511107,434,Base
2026-02,T050,Moda,315751543,753,Base
2026-02,T050,Muebles,374688714,438,Base
2026-02,T050,Tecnologia,95746685,292,Base
2026-02,T051,Alimentos,204992448,1267,Base
2026-02,T051,Belleza,340139904,1140,Base
2026-02,T051,Deportes,257163868,816,Base
2026-02,T051,Electrohogar,238140579,1012,Base
2026-02,T051,Jugueteria,150173302,278,Base
2026-02,T051,Moda,151008996,794,Base
2026-02,T051,Muebles,141749192,670,Base
2026-02,T051,Tecnologia,135846472,243,Base
2026-02,T052,Alimentos,365737637,809,Base
2026-02,T052,Belleza,315077899,937,Base
2026-02,T052,Deportes,335306283,862,Base
2026-02,T052,Electrohogar,144469415,428,Base
2026-02,T052,Jugueteria,79891387,1132,Base
2026-02,T052,Moda,308488986,1079,Base
2026-02,T052,Muebles,302105220,963,Base
2026-02,T052,Tecnologia,275213404,1267,Base
2026-02,T053,Alimentos,233338064,904,Base
2026-02,T053,Belleza,346182701,389,Base
2026-02,T053,Deportes,120038516,1300,Base
2026-02,T053,Electrohogar,68938328,750,Base
2026-02,T053,Jugueteria,400136291,435,Base
2026-02,T053,Moda,60349316,1385,Base
2026-02,T053,Muebles,183921619,710,Base
2026-02,T053,Tecnologia,159927831,374,Base
2026-02,T054,Alimentos,195711167,184,Base
2026-02,T054,Belleza,405099165,1100,Base
2026-02,T054,Deportes,322974599,693,Base
2026-02,T054,Electrohogar,242283384,457,Base
2026-02,T054,Jugueteria,263184341,1122,Base
2026-02,T054,Moda,152871997,592,Base
2026-02,T054,Muebles,262675864,147,Base
2026-02,T054,Tecnologia,312983828,424,Base
2026-02,T055,Alimentos,324507157,741,Base
2026-02,T055,Belleza,370151065,449,Base
2026-02,T055,Deportes,382404118,1134,Base
2026-02,T055,Electrohogar,140425378,1297,Base
2026-02,T055,Jugueteria,80223362,724,Base
2026-02,T055,Moda,309375574,135,Base
2026-02,T055,Muebles,87975752,1334,Base
2026-02,T055,Tecnologia,124959191,1269,Base
2026-02,T056,Alimentos,402076691,790,Base
2026-02,T056,Belleza,196406821,239,Base
2026-02,T056,Deportes,293510674,1016,Base
2026-02,T056,Electrohogar,393159179,863,Base
2026-02,T056,Jugueteria,241539736,696,Base
2026-02,T056,Moda,391259926,914,Base
2026-02,T056,Muebles,259372839,668,Base
2026-02,T056,Tecnologia,416731008,1088,Base
2026-02,T057,Alimentos,175712931,462,Base
2026-02,T057,Belleza,240572746,1042,Base
2026-02,T057,Deportes,293539580,368,Base
2026-02,T057,Electrohogar,76450097,945,Base
2026-02,T057,Jugueteria,305336826,1116,Base
2026-02,T057,Moda,377367384,592,Base
2026-02,T057,Muebles,201261886,357,Base
2026-02,T057,Tecnologia,73215966,608,Base
2026-02,T058,Alimentos,75633465,130,Base
2026-02,T058,Belleza,242555377,565,Base
2026-02,T058,Deportes,221329355,496,Base
2026-02,T058,Electrohogar,114757168,306,Base
2026-02,T058,Jugueteria,194487751,1218,Base
2026-02,T058,Moda,160360153,459,Base
2026-02,T058,Muebles,227700277,1116,Base
2026-02,T058,Tecnologia,373800499,778,Base
2026-02,T059,Alimentos,258131314,174,Base
2026-02,T059,Belleza,328602650,1188,Base
2026-02,T059,Deportes,256685150,721,Base
2026-02,T059,Electrohogar,398967687,316,Base
2026-02,T059,Jugueteria,231208102,1041,Base
2026-02,T059,Moda,104771762,1309,Base
2026-02,T059,Muebles,100589620,885,Base
2026-02,T059,Tecnologia,140317435,1129,Base
2026-02,T060,Alimentos,381948880,376,Base
2026-02,T060,Belleza,47038250,522,Base
2026-02,T060,Deportes,136710359,508,Base
2026-02,T060,Electrohogar,387167557,1392,Base
2026-02,T060,Jugueteria,56497035,985,Base
2026-02,T060,Moda,350324605,414,Base
2026-02,T060,Muebles,335415164,882,Base
2026-02,T060,Tecnologia,52873465,159,Base
2026-03,T001,Alimentos,102503454,809,Base
2026-03,T001,Belleza,356613397,208,Base
2026-03,T001,Deportes,118186804,1392,Base
2026-03,T001,Electrohogar,147763506,525,Base
2026-03,T001,Jugueteria,315277069,1241,Base
2026-03,T001,Moda,404828798,382,Base
2026-03,T001,Muebles,354773727,687,Base
2026-03,T001,Tecnologia,371167826,556,Base
2026-03,T002,Alimentos,339702364,131,Base
2026-03,T002,Belleza,411742060,665,Base
2026-03,T002,Deportes,249985649,773,Base
2026-03,T002,Electrohogar,198327272,725,Base
2026-03,T002,Jugueteria,419009945,1253,Base
2026-03,T002,Moda,412571422,636,Base
2026-03,T002,Muebles,225441648,137,Base
2026-03,T002,Tecnologia,184637710,349,Base
2026-03,T003,Alimentos,396269935,341,Base
2026-03,T003,Belleza,145125345,181,Base
2026-03,T003,Deportes,314974681,1372,Base
2026-03,T003,Electrohogar,322295965,1183,Base
2026-03,T003,Jugueteria,256188730,364,Base
2026-03,T003,Moda,160951271,1077,Base
2026-03,T003,Muebles,327016312,361,Base
2026-03,T003,Tecnologia,223013131,1328,Base
2026-03,T004,Alimentos,113255249,414,Base
2026-03,T004,Belleza,158256544,837,Base
2026-03,T004,Deportes,191818291,374,Base
2026-03,T004,Electrohogar,179896494,901,Base
2026-03,T004,Jugueteria,294932462,1057,Base
