id_transaccion,fecha_venta,id_cliente,id_producto,id_tienda,cantidad,precio_unitario,descuento_pct,metodo_pago,canal_venta,estado_transaccion,moneda,costo_unitario,vendedor_id,origen_dato
V000169792,2026-02-05,C02553,P0430,T049,1,2061538.0,0.0,Efectivo,Tienda fisica,Completada,COP,1534000,VEN104,CRM
V000169793,2026-02-06,C04745,P0223,T043,1,1800043.0,0.15,Billetera digital,Web,Completada,COP,1404000,VEN021,CRM
V000169802,2026-06-12,C02884,P0009,T005,1,990009.0,0.15,Efectivo,Marketplace,Completada,COP,646900,VEN167,POS
V000169811,2026-04-09,C00831,P0200,T042,1,1370089.0,0.15,Billetera digital,Call center,Completada,COP,796300,VEN134,ECOM
V000169813,2026-06-01,C02356,P0022,T018,1,1791497.0,0.2,Efectivo,Call center,Completada,COP,1334700,VEN148,POS
V000169838,2026-04-27,C02935,P0398,T014,1,14270.0,0.0,Billetera digital,Marketplace,Completada,COP,10000,VEN048,CRM
V000169841,2026-06-06,C00797,P0206,T023,1,2079890.0,0.08,Billetera digital,Call center,Completada,COP,1518000,VEN030,ECOM
V000169853,2026-02-13,C04141,P0110,T058,1,1774613.0,0.03,Transferencia,Marketplace,Completada,COP,1249700,VEN130,CRM
V000169866,2026-05-18,C03805,P0346,T015,1,1181986.0,0.2,Transferencia,Marketplace,Completada,COP,626300,VEN061,POS
V000169878,2026-01-21,C01326,P0122,T041,1,1613567.0,0.2,Billetera digital,App movil,Completada,COP,1273800,VEN170,POS
V000169887,2026-04-16,C01294,P0168,T024,1,799962.0,0.15,Transferencia,App movil,Completada,COP,459300,VEN141,POS
V000169899,2026-04-01,C00172,P0133,T001,3,1335387.0,0.15,Transferencia,Tienda fisica,Completada,COP,939900,VEN055,CRM
V000169905,2026-06-21,C02945,P0392,T037,1,513451.0,0.1,Efectivo,App movil,Completada,COP,277900,VEN048,POS
V000169917,2026-02-19,C03961,P0431,T060,1,730177.0,0.03,Transferencia,Web,Completada,COP,577900,VEN121,POS
V000169924,2026-02-18,C00196,P0203,T014,2,1062489.0,0.2,Tarjeta debito,Call center,Completada,COP,772000,VEN018,CRM
V000169934,2026-05-26,C01212,P0359,T024,1,1341249.0,0.1,Tarjeta debito,Call center,Completada,COP,884400,VEN095,CRM
V000169953,2026-03-03,C01570,P0338,T056,2,1589638.0,0.15,Tarjeta credito,App movil,Completada,COP,1226500,VEN056,POS
V000169955,2026-05-05,C02836,P0143,T036,1,850463.0,0.0,Tarjeta credito,Web,Completada,COP,589300,VEN135,POS
V000169958,2026-03-19,C02950,P0028,T025,1,1313144.0,0.0,Tarjeta credito,Web,Completada,COP,844400,VEN004,ECOM
V000169966,2026-03-11,C00401,P0296,T006,1,1922864.0,0.08,Efectivo,App movil,Completada,COP,1238700,VEN139,POS
V000169967,2026-04-09,C02833,P0211,T046,1,316816.0,0.0,Billetera digital,Tienda fisica,Completada,COP,212500,VEN125,ECOM
V000169973,2026-03-18,C00699,P0431,T006,3,738925.0,0.2,Billetera digital,Tienda fisica,Completada,COP,577900,VEN009,ECOM
V000169974,2026-02-20,C00905,P0479,T026,1,841003.0,0.0,Transferencia,App movil,Completada,COP,653500,VEN114,CRM
V000169992,2026-01-21,C01536,P0280,T050,1,507439.0,0.15,Billetera digital,Marketplace,Completada,COP,341800,VEN094,CRM
V000169997,2026-04-13,C01909,P0188,T014,1,2519699.0,0.2,Tarjeta credito,Tienda fisica,Completada,COP,1831100,VEN046,ECOM
V000170003,2026-04-24,C01254,P0490,T057,1,38689.0,0.0,Billetera digital,Web,Completada,COP,22400,VEN042,ECOM
V000170030,2026-01-29,C02713,P0246,T053,1,2249825.0,0.0,Tarjeta credito,Web,Completada,COP,1410900,VEN071,CRM
V000170033,2026-03-19,C01761,P0210,T031,1,1248777.0,0.08,Tarjeta credito,App movil,Completada,COP,866700,VEN098,POS
V000170042,2026-02-13,C02087,P0183,T027,1,1121504.0,0.05,Tarjeta credito,Tienda fisica,Completada,COP,747100,VEN018,POS
V000170048,2026-06-14,C00091,P0278,T050,1,2294228.0,0.0,Tarjeta credito,Web,Completada,COP,1286500,VEN013,ECOM
V000170058,2026-06-16,C01803,P0273,T019,2,2159212.0,0.15,Tarjeta credito,Web,Completada,COP,1462300,VEN097,POS
V000170061,2026-03-29,C04929,P0248,T013,1,1279540.0,0.0,Tarjeta credito,Tienda fisica,Completada,COP,793700,VEN034,POS
V000170073,2026-01-03,C00686,P0343,T005,1,2433542.0,0.0,Efectivo,Call center,Completada,COP,1440600,VEN097,POS
V000170078,2026-05-16,C03297,P0484,T003,1,1144738.0,0.1,Tarjeta debito,Tienda fisica,Completada,COP,631700,VEN150,ECOM
V000170082,2026-03-16,C00899,P0272,T046,1,166283.0,0.2,Tarjeta credito,App movil,Completada,COP,121300,VEN180,POS
V000170091,2026-03-27,C00551,P0127,T010,2,412104.0,0.0,Transferencia,App movil,Completada,COP,210900,VEN103,CRM
V000170107,2026-06-12,C04638,P0140,T055,1,536115.0,0.05,Billetera digital,Tienda fisica,Completada,COP,362200,VEN075,POS
V000170118,2026-01-04,C01446,P0454,T012,1,439201.0,0.0,Transferencia,Call center,Completada,COP,246400,VEN122,POS
V000170120,2026-02-22,C03414,P0257,T025,4,1169814.0,0.1,Billetera digital,Marketplace,Completada,COP,646600,VEN052,CRM
V000170122,2026-05-01,C01615,P0378,T048,1,2502752.0,0.0,Efectivo,Tienda fisica,Completada,COP,1760800,VEN027,POS
V000170132,2026-06-14,C03406,P0073,T055,1,95341.0,0.0,Billetera digital,Marketplace,Completada,COP,56600,VEN037,POS
V000170145,2026-04-08,C00278,P0120,T057,1,1582851.0,0.15,Tarjeta credito,Marketplace,Completada,COP,1076600,VEN070,CRM
V000170147,2026-04-23,C00324,P0405,T039,1,2413543.0,0.15,Transferencia,Tienda fisica,Completada,COP,1278700,VEN062,POS
V000170151,2026-04-06,C04251,P0312,T002,1,622835.0,0.0,Billetera digital,Marketplace,Completada,COP,448600,VEN087,CRM
V000170152,2026-02-14,C01907,P0462,T026,5,1408532.0,0.03,Tarjeta debito,Web,Completada,COP,811900,VEN087,POS
V000170156,2026-02-01,C00970,P0060,T033,1,1950635.0,0.0,Transferencia,Tienda fisica,Completada,COP,1245000,VEN089,CRM
V000170163,2026-05-21,C04121,P0429,T006,1,539876.0,0.0,Tarjeta credito,App movil,Completada,COP,400200,VEN114,CRM
V000170166,2026-01-03,C02131,P0107,T025,1,2366562.0,0.08,Efectivo,Web,Completada,COP,1722500,VEN122,ECOM
V000170182,2026-06-09,C01072,P0379,T003,1,549027.0,0.08,Transferencia,Web,Completada,COP,337100,VEN110,POS
V000170198,2026-03-23,C02866,P0344,T029,1,2143276.0,0.08,Tarjeta debito,Call center,Completada,COP,1589900,VEN129,POS
V000170200,2026-05-24,C01778,P0007,T017,1,2068304.0,0.0,Efectivo,Marketplace,Completada,COP,1594000,VEN099,ECOM
V000170204,2026-02-04,C04885,P0388,T024,1,1051761.0,0.1,Tarjeta debito,Tienda fisica,Completada,COP,732700,VEN056,CRM
V000170234,2026-04-07,C04043,P0011,T008,4,886218.0,0.2,Efectivo,Web,Completada,COP,705400,VEN033,CRM
V000170247,2026-03-11,C04359,P0190,T036,1,2362774.0,0.15,Tarjeta debito,Web,Completada,COP,1642900,VEN030,ECOM
V000170260,2026-01-15,C04308,P0391,T020,1,1718987.0,0.03,Billetera digital,App movil,Completada,COP,1220900,VEN103,ECOM
V000170277,2026-05-25,C04542,P0241,T030,1,2417730.0,0.2,Tarjeta credito,Call center,Completada,COP,1805400,VEN080,POS
V000170286,2026-04-13,C02305,P0422,T020,1,1671838.0,0.03,Tarjeta credito,App movil,Completada,COP,1159100,VEN155,POS
V000170289,2026-01-29,C04086,P0438,T039,1,67997.0,0.0,Tarjeta debito,Marketplace,Completada,COP,43400,VEN093,POS
V000170297,2026-06-21,C04233,P0461,T036,1,2062247.0,0.05,Efectivo,Tienda fisica,Completada,COP,1321900,VEN176,CRM
V000170309,2026-01-11,C02743,P0379,T051,1,589081.0,0.0,Tarjeta debito,App movil,Completada,COP,337100,VEN082,ECOM
V000170313,2026-05-28,C03875,P0468,T057,1,308988.0,0.05,Efectivo,Call center,Completada,COP,161700,VEN055,CRM
V000170326,2026-05-17,C00108,P0182,T026,4,670030.0,0.1,Tarjeta credito,Marketplace,Completada,COP,343900,VEN004,CRM
V000170327,2026-02-09,C00837,P0337,T029,2,32100.0,0.0,Tarjeta credito,Marketplace,Completada,COP,16800,VEN028,CRM
V000170333,2026-05-31,C03170,P0059,T023,4,1158935.0,0.0,Efectivo,Web,Completada,COP,810100,VEN036,POS
V000170348,2026-02-15,C04983,P0009,T001,2,899059.0,0.03,Efectivo,Call center,Completada,COP,646900,VEN045,ECOM
V000170373,2026-02-01,C01385,P0227,T012,2,30861.0,0.08,Transferencia,Tienda fisica,Completada,COP,19500,VEN072,CRM
V000170377,2026-01-11,C04112,P0028,T005,2,1302090.0,0.15,Tarjeta debito,Tienda fisica,Completada,COP,844400,VEN180,ECOM
V000170381,2026-04-19,C00133,P0395,T004,1,867136.0,0.1,Efectivo,Tienda fisica,Completada,COP,612600,VEN029,ECOM
V000170387,2026-03-03,C03316,P0342,T054,1,1129375.0,0.15,Efectivo,Web,Completada,COP,647700,VEN087,POS
V000170388,2026-02-04,C03955,P0127,T013,3,414489.0,0.08,Tarjeta debito,Call center,Completada,COP,210900,VEN085,CRM
V000170391,2026-01-01,C01512,P0304,T052,1,2423012.0,0.0,Transferencia,Web,Completada,COP,1389000,VEN092,POS
V000170396,2026-05-06,C01238,P0263,T058,1,1547196.0,0.0,Billetera digital,App movil,Completada,COP,1011000,VEN170,ECOM
V000170408,2026-02-25,C03836,P0076,T054,1,781402.0,0.03,Tarjeta credito,Web,Completada,COP,403100,VEN107,CRM
V000170413,2026-04-27,C00014,P0098,T020,2,436600.0,0.15,Billetera digital,Marketplace,Completada,COP,227800,VEN026,ECOM
V000170417,2026-03-06,C01520,P0112,T029,1,1590315.0,0.05,Efectivo,App movil,Completada,COP,1194000,VEN027,POS
V000170418,2026-06-19,C02679,P0209,T012,1,1171540.0,0.0,Transferencia,Web,Completada,COP,702200,VEN151,CRM
V000170423,2026-06-08,C02312,P0365,T013,1,1551723.0,0.03,Billetera digital,Web,Completada,COP,961300,VEN158,ECOM
V000170426,2026-06-17,C01485,P0181,T014,1,2519541.0,0.05,Transferencia,Marketplace,Completada,COP,1326100,VEN170,CRM
V000170429,2026-01-02,C04744,P0264,T040,1,30982.0,0.1,Billetera digital,Call center,Completada,COP,20900,VEN119,CRM
V000170436,2026-01-04,C01711,P0413,T012,1,2094383.0,0.08,Transferencia,Tienda fisica,Completada,COP,1306500,VEN178,ECOM
V000170450,2026-01-12,C04969,P0099,T006,1,2507090.0,0.03,Billetera digital,Web,Completada,COP,1367700,VEN124,ECOM
V000170467,2026-01-29,C03976,P0002,T012,1,721739.0,0.0,Tarjeta debito,App movil,Completada,COP,401400,VEN168,ECOM
V000170479,2026-04-23,C01182,P0366,T045,1,1516731.0,0.15,Transferencia,Web,Completada,COP,899800,VEN081,CRM
V000170489,2026-03-22,C02118,P0427,T008,1,2215386.0,0.1,Tarjeta debito,Web,Completada,COP,1309400,VEN096,POS
V000170499,2026-01-05,C00689,P0408,T051,1,1473236.0,0.08,Efectivo,Marketplace,Completada,COP,1029500,VEN032,ECOM
V000170508,2026-06-04,C00676,P0324,T049,1,2150130.0,0.05,Transferencia,Web,Completada,COP,1581400,VEN047,ECOM
V000170517,2026-03-04,C02669,P0122,T052,1,1725945.0,0.0,Billetera digital,Call center,Completada,COP,1273800,VEN008,CRM
V000170520,2026-02-05,C03207,P0412,T011,2,569117.0,0.05,Efectivo,Web,Completada,COP,372200,VEN167,CRM
V000170522,2026-06-11,C01151,P0292,T043,1,1097330.0,0.05,Transferencia,Call center,Completada,COP,800300,VEN037,ECOM
V000170524,2026-01-24,C03420,P0191,T055,1,1936083.0,0.2,Tarjeta debito,App movil,Completada,COP,1646100,VEN023,POS
V000170545,2026-04-28,C04430,P0111,T053,1,172016.0,0.05,Transferencia,Call center,Completada,COP,119400,VEN168,ECOM
V000170566,2026-06-16,C03144,P0182,T038,2,591436.0,0.15,Transferencia,Call center,Completada,COP,343900,VEN040,ECOM
V000170568,2026-06-06,C01364,P0140,T007,1,553310.0,0.05,Transferencia,Web,Completada,COP,362200,VEN009,CRM
V000170580,2026-06-17,C01793,P0200,T050,1,1558586.0,0.03,Billetera digital,Marketplace,Completada,COP,796300,VEN105,ECOM
V000170587,2026-05-09,C02262,P0077,T050,2,2266121.0,0.2,Efectivo,Marketplace,Completada,COP,1441400,VEN053,CRM
V000170609,2026-02-14,C02498,P0042,T021,1,2053757.0,0.1,Tarjeta debito,Web,Completada,COP,1398700,VEN160,CRM
V000170611,2026-03-12,C02070,P0057,T047,1,2245726.0,0.15,Billetera digital,Marketplace,Completada,COP,1278600,VEN138,CRM
V000170620,2026-04-12,C03344,P0225,T047,5,2136740.0,0.05,Transferencia,Marketplace,Completada,COP,1502000,VEN147,ECOM
V000170624,2026-01-08,C03079,P0159,T021,1,1314899.0,0.15,Tarjeta credito,Marketplace,Completada,COP,780400,VEN070,CRM
V000170629,2026-05-27,C01767,P0450,T003,1,1962831.0,0.15,Transferencia,Marketplace,Completada,COP,1462700,VEN083,CRM
V000170631,2026-05-29,C02124,P0128,T039,2,261760.0,0.08,Tarjeta credito,Tienda fisica,Completada,COP,190100,VEN048,ECOM
V000170649,2026-02-17,C03473,P0242,T049,1,1257147.0,0.0,Tarjeta credito,Marketplace,Completada,COP,726300,VEN108,POS
V000170651,2026-03-04,C01665,P0131,T050,1,1607041.0,0.1,Billetera digital,Web,Completada,COP,1086000,VEN091,ECOM
V000170652,2026-01-18,C00491,P0497,T044,1,2052657.0,0.0,Tarjeta credito,Marketplace,Completada,COP,1338900,VEN008,POS
V000170658,2026-03-14,C03168,P0179,T023,4,1850146.0,0.03,Tarjeta debito,Call center,Completada,COP,1344900,VEN173,CRM
V000170663,2026-02-10,C04046,P0419,T029,1,657128.0,0.0,Transferencia,Web,Completada,COP,520600,VEN104,CRM
V000170712,2026-02-26,C03552,P0241,T054,9,2512975.0,0.0,Transferencia,Call center,Completada,COP,1805400,VEN099,POS
V000170716,2026-03-26,C02267,P0380,T010,1,1915012.0,0.03,Transferencia,App movil,Completada,COP,1304000,VEN144,ECOM
V000170725,2026-05-19,C01247,P0416,T053,1,595418.0,0.0,Efectivo,Tienda fisica,Completada,COP,355700,VEN177,CRM
V000170733,2026-03-12,C03612,P0475,T001,1,2344147.0,0.0,Billetera digital,App movil,Completada,COP,1849100,VEN152,ECOM
V000170743,2026-03-01,C03794,P0073,T016,1,96665.0,0.08,Tarjeta debito,Web,Completada,COP,56600,VEN089,ECOM
V000170756,2026-01-05,C01627,P0090,T021,1,2357371.0,0.15,Tarjeta debito,App movil,Completada,COP,1243400,VEN064,POS
V000170763,2026-02-16,C02831,P0339,T054,1,1829294.0,0.1,Billetera digital,Marketplace,Completada,COP,1059900,VEN050,CRM
V000170767,2026-03-22,C01684,P0282,T055,1,1231705.0,0.0,Tarjeta credito,App movil,Completada,COP,705800,VEN110,ECOM
V000170777,2026-02-12,C01296,P0049,T024,1,1776499.0,0.0,Billetera digital,Marketplace,Completada,COP,1267900,VEN173,POS
V000170783,2026-05-30,C00072,P0410,T024,1,1179206.0,0.0,Transferencia,App movil,Completada,COP,707800,VEN096,POS
V000170790,2026-03-13,C04286,P0205,T016,1,760646.0,0.03,Tarjeta debito,Tienda fisica,Completada,COP,497800,VEN104,ECOM
V000170792,2026-02-09,C02326,P0096,T040,1,1741312.0,0.0,Tarjeta credito,App movil,Completada,COP,1043400,VEN174,POS
V000170794,2026-02-23,C04788,P0032,T058,4,2102169.0,0.0,Billetera digital,Web,Completada,COP,1442900,VEN025,CRM
V000170802,2026-01-27,C01871,P0102,T042,3,1326976.0,0.03,Tarjeta credito,App movil,Completada,COP,959600,VEN167,ECOM
V000170806,2026-06-16,C04854,P0367,T012,2,2353043.0,0.0,Efectivo,Call center,Completada,COP,1874200,VEN045,ECOM
V000170817,2026-06-20,C00256,P0354,T053,1,2418393.0,0.1,Billetera digital,App movil,Completada,COP,1339500,VEN095,ECOM
V000170844,2026-01-25,C01812,P0418,T022,1,815140.0,0.0,Efectivo,App movil,Completada,COP,586100,VEN020,CRM
V000170846,2026-04-18,C04068,P0270,T024,1,1049549.0,0.1,Tarjeta credito,Call center,Completada,COP,697300,VEN085,CRM
V000170855,2026-03-13,C01880,P0081,T052,1,1354348.0,0.15,Tarjeta credito,Call center,Completada,COP,791900,VEN114,ECOM
V000170875,2026-01-12,C03142,P0212,T024,1,1331364.0,0.15,Tarjeta debito,App movil,Completada,COP,816000,VEN066,ECOM
V000170911,2026-02-25,C04016,P0287,T011,1,2271909.0,0.0,Tarjeta debito,Call center,Completada,COP,1148800,VEN172,POS
V000170921,2026-02-07,C04213,P0153,T034,1,574064.0,0.2,Efectivo,Marketplace,Completada,COP,416800,VEN057,ECOM
V000170956,2026-06-17,C00944,P0255,T009,2,419763.0,0.0,Transferencia,Tienda fisica,Completada,COP,278800,VEN033,ECOM
V000170957,2026-03-13,C02212,P0220,T059,1,2196875.0,0.0,Efectivo,Web,Completada,COP,1248600,VEN061,ECOM
V000170966,2026-01-26,C04543,P0209,T033,1,1064455.0,0.03,Transferencia,Call center,Completada,COP,702200,VEN090,POS
V000170968,2026-05-24,C01990,P0427,T005,1,2153897.0,0.2,Tarjeta debito,Marketplace,Completada,COP,1309400,VEN112,POS
V000170970,2026-03-16,C02213,P0256,T021,2,1528931.0,0.15,Tarjeta debito,Tienda fisica,Completada,COP,1192900,VEN053,POS
V000170977,2026-05-01,C01868,P0156,T055,2,608845.0,0.05,Tarjeta credito,Web,Completada,COP,405100,VEN101,ECOM
V000170981,2026-05-23,C03086,P0455,T001,1,1268535.0,0.0,Tarjeta credito,Call center,Completada,COP,693600,VEN014,ECOM
V000170985,2026-01-22,C00440,P0122,T049,1,1542931.0,0.05,Tarjeta credito,Tienda fisica,Completada,COP,1273800,VEN171,ECOM
V000171000,2026-02-04,C02355,P0413,T028,2,2101832.0,0.0,Tarjeta credito,App movil,Completada,COP,1306500,VEN095,POS
V000171003,2026-05-22,C01179,P0229,T024,1,771403.0,0.05,Efectivo,Marketplace,Completada,COP,572500,VEN150,CRM
V000171014,2026-05-26,C01151,P0020,T037,1,1833165.0,0.15,Tarjeta debito,Web,Completada,COP,1330200,VEN007,ECOM
V000171038,2026-02-15,C00985,P0389,T045,1,1987911.0,0.05,Tarjeta credito,Tienda fisica,Completada,COP,1158500,VEN148,POS
V000171049,2026-03-07,C00502,P0265,T026,4,1681321.0,0.03,Tarjeta credito,App movil,Completada,COP,1090800,VEN141,CRM
V000171054,2026-02-20,C02150,P0476,T008,2,1491952.0,0.1,Tarjeta credito,App movil,Completada,COP,1036500,VEN107,POS
V000171069,2026-05-17,C04651,P0312,T055,1,572499.0,0.1,Transferencia,Web,Completada,COP,448600,VEN022,CRM
V000171079,2026-03-18,C04004,P0046,T048,2,1370821.0,0.0,Efectivo,Web,Completada,COP,793200,VEN081,CRM
V000171080,2026-05-24,C04677,P0211,T018,1,302006.0,0.0,Tarjeta debito,Call center,Completada,COP,212500,VEN168,ECOM
V000171083,2026-03-23,C01061,P0433,T040,1,338669.0,0.05,Billetera digital,Web,Completada,COP,234300,VEN026,POS
V000171089,2026-05-14,C01632,P0339,T053,1,1874875.0,0.15,Efectivo,Marketplace,Completada,COP,1059900,VEN064,CRM
V000171095,2026-06-14,C03413,P0479,T057,1,810500.0,0.03,Tarjeta credito,Tienda fisica,Completada,COP,653500,VEN107,ECOM
V000171096,2026-04-22,C04070,P0258,T031,2,1508973.0,0.05,Billetera digital,Marketplace,Completada,COP,1014200,VEN105,POS
V000171113,2026-06-08,C00297,P0374,T011,1,896475.0,0.2,Billetera digital,Call center,Completada,COP,547000,VEN128,POS
V000171140,2026-04-13,C04609,P0286,T030,1,2105400.0,0.2,Billetera digital,Call center,Completada,COP,1440800,VEN157,ECOM
V000171156,2026-02-01,C01243,P0251,T010,1,2303942.0,0.03,Tarjeta credito,App movil,Completada,COP,1463100,VEN073,CRM
V000171166,2026-03-06,C04749,P0082,T006,1,1964188.0,0.1,Billetera digital,Marketplace,Completada,COP,1170300,VEN027,ECOM
V000171180,2026-01-24,C01963,P0118,T049,1,2482802.0,0.15,Efectivo,Web,Completada,COP,1808800,VEN176,ECOM
V000171181,2026-02-24,C02625,P0143,T052,1,981800.0,0.15,Efectivo,Web,Completada,COP,589300,VEN155,CRM
V000171185,2026-06-15,C02837,P0177,T045,5,531063.0,0.05,Tarjeta credito,App movil,Completada,COP,303100,VEN009,POS
V000171189,2026-02-16,C04536,P0071,T041,1,1558333.0,0.1,Transferencia,Tienda fisica,Completada,COP,865700,VEN024,ECOM
V000171197,2026-04-24,C02592,P0421,T041,3,1124991.0,0.03,Efectivo,Marketplace,Completada,COP,755400,VEN017,ECOM
V000171198,2026-05-13,C00168,P0110,T006,1,1519850.0,0.15,Tarjeta credito,Web,Completada,COP,1249700,VEN124,CRM
V000171202,2026-05-17,C03968,P0497,T025,1,2175559.0,0.15,Efectivo,Tienda fisica,Completada,COP,1338900,VEN097,POS
V000171209,2026-01-14,C02126,P0393,T043,1,1913613.0,0.0,Efectivo,Marketplace,Completada,COP,1030200,VEN016,CRM
V000171217,2026-02-25,C01540,P0153,T059,1,626988.0,0.0,Tarjeta debito,Call center,Completada,COP,416800,VEN027,ECOM
V000171221,2026-02-09,C03790,P0334,T040,1,2129468.0,0.1,Transferencia,App movil,Completada,COP,1383800,VEN135,POS
V000171229,2026-04-03,C03188,P0364,T001,1,98139.0,0.2,Efectivo,App movil,Completada,COP,60200,VEN091,POS
V000171245,2026-05-02,C01688,P0253,T051,1,1789320.0,0.0,Tarjeta debito,Call center,Completada,COP,1489600,VEN143,CRM
V000171248,2026-05-24,C02307,P0154,T047,1,192625.0,0.0,Tarjeta credito,Web,Completada,COP,120800,VEN103,ECOM
V000171249,2026-03-03,C03879,P0119,T028,1,1439012.0,0.1,Billetera digital,Web,Completada,COP,922600,VEN140,ECOM
V000171254,2026-05-08,C00559,P0239,T005,1,1106397.0,0.08,Tarjeta debito,Web,Completada,COP,699300,VEN034,ECOM
V000171259,2026-06-13,C00042,P0371,T044,2,707719.0,0.0,Transferencia,Marketplace,Completada,COP,504600,VEN002,CRM
V000171268,2026-06-13,C00532,P0028,T021,5,1390869.0,0.08,Billetera digital,Call center,Completada,COP,844400,VEN127,CRM
V000171271,2026-01-08,C03000,P0136,T045,6,1357776.0,0.03,Efectivo,Tienda fisica,Completada,COP,1079400,VEN024,POS
V000171278,2026-05-15,C01726,P0306,T032,1,279041.0,0.05,Tarjeta debito,Tienda fisica,Completada,COP,177500,VEN019,POS
V000171283,2026-04-25,C02969,P0042,T032,1,1893162.0,0.03,Billetera digital,Call center,Completada,COP,1398700,VEN033,POS
V000171290,2026-02-19,C01492,P0426,T043,1,835021.0,0.0,Tarjeta debito,App movil,Completada,COP,625200,VEN107,ECOM
V000171292,2026-03-24,C03277,P0124,T013,1,1032276.0,0.0,Tarjeta credito,Web,Completada,COP,556600,VEN168,ECOM
V000171314,2026-04-16,C04569,P0317,T049,1,1174220.0,0.05,Transferencia,App movil,Completada,COP,698200,VEN067,POS
V000171322,2026-03-03,C00210,P0157,T010,1,1656279.0,0.2,Transferencia,Web,Completada,COP,1128000,VEN168,POS
V000171323,2026-06-06,C04096,P0099,T034,1,2481136.0,0.0,Billetera digital,Tienda fisica,Completada,COP,1367700,VEN019,POS
V000171324,2026-01-05,C02050,P0174,T001,1,525569.0,0.1,Transferencia,Tienda fisica,Completada,COP,286900,VEN123,POS
V000171338,2026-04-18,C02991,P0434,T060,1,2477194.0,0.0,Billetera digital,App movil,Completada,COP,1419900,VEN040,POS
V000171347,2026-03-31,C01868,P0109,T040,1,865590.0,0.0,Tarjeta credito,Marketplace,Completada,COP,459600,VEN066,CRM
V000171351,2026-06-20,C00339,P0258,T021,1,1351412.0,0.15,Efectivo,App movil,Completada,COP,1014200,VEN029,CRM
V000171352,2026-05-24,C01474,P0169,T002,1,494073.0,0.08,Tarjeta debito,Call center,Completada,COP,303200,VEN139,ECOM
V000171386,2026-03-13,C03578,P0490,T038,1,41823.0,0.15,Tarjeta credito,Tienda fisica,Completada,COP,22400,VEN130,POS
V000171389,2026-03-25,C00009,P0096,T034,2,1835239.0,0.0,Billetera digital,Marketplace,Completada,COP,1043400,VEN052,ECOM
V000171402,2026-05-27,C03378,P0207,T054,1,1978553.0,0.1,Transferencia,Marketplace,Completada,COP,1472800,VEN055,POS
V000171407,2026-05-14,C01841,P0090,T048,2,2347734.0,0.05,Tarjeta debito,Marketplace,Completada,COP,1243400,VEN164,CRM
V000171412,2026-05-30,C04414,P0490,T052,1,38969.0,0.15,Transferencia,Call center,Completada,COP,22400,VEN113,CRM
V000171416,2026-04-21,C02111,P0170,T017,1,1366186.0,0.0,Tarjeta credito,App movil,Completada,COP,1004800,VEN171,ECOM
V000171431,2026-04-07,C01111,P0382,T050,2,687436.0,0.2,Efectivo,Web,Completada,COP,512800,VEN151,ECOM
V000171443,2026-02-06,C00994,P0052,T046,3,1012196.0,0.05,Transferencia,Tienda fisica,Completada,COP,669300,VEN027,POS
V000171444,2026-01-11,C01159,P0134,T058,1,2024363.0,0.0,Efectivo,Call center,Completada,COP,1514400,VEN095,CRM
V000171458,2026-05-19,C03341,P0176,T041,1,669815.0,0.1,Billetera digital,Web,Completada,COP,380800,VEN031,ECOM
V000171461,2026-03-03,C04636,P0191,T046,1,2277405.0,0.1,Billetera digital,Web,Completada,COP,1646100,VEN056,CRM
V000171491,2026-06-16,C01560,P0222,T014,1,2195652.0,0.05,Efectivo,Marketplace,Completada,COP,1270400,VEN144,ECOM
V000171495,2026-02-28,C04111,P0190,T017,4,2255689.0,0.0,Billetera digital,Marketplace,Completada,COP,1642900,VEN095,CRM
V000171500,2026-02-26,C02493,P0131,T019,1,1439742.0,0.15,Billetera digital,Tienda fisica,Completada,COP,1086000,VEN162,CRM
V000171506,2026-04-01,C01790,P0165,T031,1,1344404.0,0.15,Tarjeta credito,Call center,Completada,COP,903900,VEN074,POS
V000171509,2026-04-08,C00438,P0129,T029,3,1527800.0,0.0,Transferencia,Call center,Completada,COP,906500,VEN170,ECOM
V000171517,2026-06-20,C03509,P0225,T001,1,2140460.0,0.0,Transferencia,App movil,Completada,COP,1502000,VEN041,CRM
V000171533,2026-03-28,C01150,P0382,T045,3,708923.0,0.03,Tarjeta credito,Marketplace,Completada,COP,512800,VEN158,ECOM
V000171536,2026-04-22,C02149,P0337,T053,1,32033.0,0.2,Efectivo,Call center,Completada,COP,16800,VEN066,CRM
V000171547,2026-03-11,C01582,P0100,T046,1,1113449.0,0.03,Efectivo,Web,Completada,COP,675600,VEN018,POS
V000171554,2026-05-16,C01284,P0249,T042,1,1332658.0,0.15,Tarjeta debito,Tienda fisica,Completada,COP,788200,VEN002,ECOM
V000171560,2026-06-22,C00133,P0118,T040,1,2485934.0,0.03,Billetera digital,Web,Completada,COP,1808800,VEN086,CRM
V000171576,2026-01-28,C03612,P0285,T026,1,1330195.0,0.1,Transferencia,App movil,Completada,COP,753900,VEN105,ECOM
V000171590,2026-05-13,C01404,P0283,T026,1,2515721.0,0.03,Efectivo,Web,Completada,COP,1517000,VEN144,CRM
V000171602,2026-05-26,C02484,P0324,T057,1,2061261.0,0.1,Transferencia,Marketplace,Completada,COP,1581400,VEN132,CRM
V000171614,2026-01-05,C02704,P0403,T056,2,1137297.0,0.08,Transferencia,Tienda fisica,Completada,COP,723300,VEN068,POS
